timestamp,open,high,low,close,volume,ticker
2021-11-17 01:00:00,84.605,85.8425,83.895,84.51,57967932,TQQQ
2021-11-18 01:00:00,85.84,87.45,84.385,87.095,86841676,TQQQ
2021-11-19 01:00:00,88.215,89.43505,87.66,88.57,64607152,TQQQ
2021-11-22 01:00:00,89.645,91.68,85.43,85.5,89522396,TQQQ
2021-11-23 01:00:00,84.725,86.085,81.395,84.335,113012704,TQQQ
2021-11-24 01:00:00,82.655,85.28,81.165,85.115,99120802,TQQQ
2021-11-26 01:00:00,83.39,84.32,79.36,80.42,88841138,TQQQ
2021-11-29 01:00:00,83.1,86.08,82.665,85.415,79465946,TQQQ
2021-11-30 01:00:00,84.84,86.395,80.355,81.745,151292998,TQQQ
2021-12-01 01:00:00,84.43,85.81,77.235,77.55,152057602,TQQQ
2021-12-02 01:00:00,76.71,80.2595,75.825,79.01,198216468,TQQQ
2021-12-03 01:00:00,80.0,80.64,72.465,75.04,240286878,TQQQ
2021-12-06 01:00:00,75.295,77.64,72.765,76.795,152413966,TQQQ
2021-12-07 01:00:00,80.885,84.14,80.87,83.72,135289192,TQQQ
2021-12-08 01:00:00,83.945,85.0,82.735,84.885,102621738,TQQQ
2021-12-09 01:00:00,84.075,85.255,81.0,81.22,106400964,TQQQ
2021-12-10 01:00:00,82.885,83.915,80.89,83.735,101537690,TQQQ
2021-12-13 01:00:00,83.735,83.945,79.89,80.135,89572606,TQQQ
2021-12-14 01:00:00,77.06,78.78,74.915,77.75,115466760,TQQQ
2021-12-15 01:00:00,77.48,83.1345,75.015,82.895,134530604,TQQQ
2021-12-16 01:00:00,83.505,83.81,75.475,76.57,148109900,TQQQ
2021-12-17 01:00:00,74.415,77.895,73.5,75.4,150136082,TQQQ
2021-12-20 01:00:00,72.51,73.625,71.25005,73.145,120932938,TQQQ
2021-12-21 01:00:00,75.08,78.2245,72.855,78.035,109562436,TQQQ
2021-12-22 01:00:00,77.79,81.0,77.41165,80.82,88611350,TQQQ
2021-12-23 01:00:00,81.085,83.645,80.985,82.74,65654128,TQQQ
2021-12-27 01:00:00,83.545,86.765,83.5,86.695,62981636,TQQQ
2021-12-28 01:00:00,87.38,87.49,85.015,85.675,72412510,TQQQ
2021-12-29 01:00:00,85.655,86.495,83.9755,85.54,57747338,TQQQ
2021-12-30 01:00:00,85.385,86.8275,84.385,84.74,56635824,TQQQ
2021-12-31 01:00:00,84.315,85.2,82.855,83.165,60248564,TQQQ
2022-01-03 01:00:00,83.915,85.72,82.56,85.565,76505152,TQQQ
2022-01-04 01:00:00,85.915,85.945,80.195,82.24,106648110,TQQQ
2022-01-05 01:00:00,81.19,81.86,74.50125,74.675,133245246,TQQQ
2022-01-06 01:00:00,73.515,76.405,72.21,74.47,154226586,TQQQ
2022-01-07 01:00:00,74.45,75.47,71.0,72.035,142713484,TQQQ
2022-01-10 01:00:00,69.175,72.47,66.05,72.3,179217406,TQQQ
2022-01-11 01:00:00,71.715,75.515,70.52,75.48,154326818,TQQQ
2022-01-12 01:00:00,76.985,77.965,74.94,76.34,138371172,TQQQ
2022-01-13 01:00:00,77.13,77.55,70.02,70.8,86765910,TQQQ
2022-01-14 01:00:00,69.09,72.065,69.0,71.87,89225817,TQQQ
2022-01-18 01:00:00,68.485,69.72,66.06,66.69,78170870,TQQQ
2022-01-19 01:00:00,67.36,68.71,64.16,64.37,91642198,TQQQ
2022-01-20 01:00:00,66.02,68.18,61.5,61.88,86098532,TQQQ
2022-01-21 01:00:00,60.62,62.025,56.5,56.67,171027340,TQQQ
2022-01-24 01:00:00,53.845,57.75,48.17,57.49,255904580,TQQQ
2022-01-25 01:00:00,54.15,56.31,51.75,53.25,173748990,TQQQ
2022-01-26 01:00:00,56.99,58.85,51.37,53.15,207838060,TQQQ
2022-01-27 01:00:00,55.4,56.24,51.04,51.56,161764080,TQQQ
2022-01-28 01:00:00,52.4,56.46,50.1,56.37,167016230,TQQQ
2022-01-31 01:00:00,57.045,62.0599,56.22,61.83,113751137,TQQQ
2022-02-01 01:00:00,62.42,63.35,59.73,63.01,101845845,TQQQ
2022-02-02 01:00:00,65.22,65.3697,62.35,64.5,100815237,TQQQ
2022-02-03 01:00:00,59.32,61.07,56.12,56.74,105574968,TQQQ
2022-02-04 01:00:00,56.87,60.41,55.89,58.7,96534406,TQQQ
2022-02-07 01:00:00,59.07,60.27,56.72,57.37,76956117,TQQQ
2022-02-08 01:00:00,56.8,59.8255,56.23,59.32,79296605,TQQQ
2022-02-09 01:00:00,61.56,63.08,60.76,63.0,75537702,TQQQ
2022-02-10 01:00:00,59.31,62.91,57.8,58.82,127143349,TQQQ
2022-02-11 01:00:00,58.78,59.55,52.555,53.28,134255640,TQQQ
2022-02-14 01:00:00,52.9,54.97,51.7,53.43,95062533,TQQQ
2022-02-15 01:00:00,55.83,57.44,55.35,57.3,82085585,TQQQ
2022-02-16 01:00:00,56.27,57.7999,54.7,57.29,93090521,TQQQ
2022-02-17 01:00:00,55.64,56.05,51.97,52.21,78835648,TQQQ
2022-02-18 01:00:00,52.59,52.7891,49.31,50.44,113082733,TQQQ
2022-02-22 01:00:00,49.04,51.5,47.205,48.88,131438076,TQQQ
2022-02-23 01:00:00,50.24,50.63,44.97,45.14,130460158,TQQQ
2022-02-24 01:00:00,40.76,49.85,40.61,49.56,194867390,TQQQ
2022-02-25 01:00:00,49.995,52.005,48.25,51.91,119186143,TQQQ
2022-02-28 01:00:00,50.455,53.185,49.9206,52.46,121700544,TQQQ
2022-03-01 01:00:00,51.92,52.97,48.85,50.04,124072548,TQQQ
2022-03-02 01:00:00,50.67,53.05,49.42,52.43,109747941,TQQQ
2022-03-03 01:00:00,53.75,53.78,49.37,50.24,111944345,TQQQ
2022-03-04 01:00:00,49.165,49.8,47.0,48.09,115911517,TQQQ
2022-03-07 01:00:00,48.045,48.5401,42.63,42.72,124876318,TQQQ
2022-03-08 01:00:00,42.39,46.0,40.77,42.13,177968050,TQQQ
2022-03-09 01:00:00,45.4,47.2,44.35,46.64,109537083,TQQQ
2022-03-10 01:00:00,44.9,45.62,43.1904,45.14,112787383,TQQQ
2022-03-11 01:00:00,46.34,46.47,42.09,42.34,98907429,TQQQ
2022-03-14 01:00:00,41.81,43.13,39.56,39.86,123132592,TQQQ
2022-03-15 01:00:00,40.87,43.8899,40.235,43.55,105703624,TQQQ
2022-03-16 01:00:00,45.16,48.48,43.69,48.44,163087480,TQQQ
2022-03-17 01:00:00,47.59,50.19,47.0399,50.06,96030782,TQQQ
2022-03-18 01:00:00,49.46,53.41,48.9305,53.17,100784785,TQQQ
2022-03-21 01:00:00,52.86,53.925,50.77,52.79,110547282,TQQQ
2022-03-22 01:00:00,53.07,56.34,52.87,55.91,93344628,TQQQ
2022-03-23 01:00:00,54.56,56.2693,53.5,53.55,102749717,TQQQ
2022-03-24 01:00:00,54.43,57.09,53.41,57.02,85575253,TQQQ
2022-03-25 01:00:00,57.04,57.5612,54.85,56.93,99394685,TQQQ
2022-03-28 01:00:00,56.92,59.61,56.33,59.52,91703722,TQQQ
2022-03-29 01:00:00,61.52,62.96,60.14,62.57,102006698,TQQQ
2022-03-30 01:00:00,61.68,62.54,59.8,60.69,83909405,TQQQ
2022-03-31 01:00:00,60.64,60.83,57.9,58.18,84049433,TQQQ
2022-04-01 01:00:00,58.43,58.815,56.4,57.93,88081313,TQQQ
2022-04-04 01:00:00,58.38,61.55,58.23,61.55,68757519,TQQQ
2022-04-05 01:00:00,60.82,61.16,56.86,57.48,86048819,TQQQ
2022-04-06 01:00:00,54.82,55.3688,52.4,53.7,148429910,TQQQ
2022-04-07 01:00:00,53.23,55.0889,51.58,54.05,114826967,TQQQ
2022-04-08 01:00:00,53.22,53.59,51.5,51.84,102091222,TQQQ
2022-04-11 01:00:00,49.83,50.27,47.95,48.16,92957251,TQQQ
2022-04-12 01:00:00,50.16,50.975,46.89,47.54,123964077,TQQQ
2022-04-13 01:00:00,47.66,50.835,47.33,50.39,95042309,TQQQ
2022-04-14 01:00:00,50.42,50.65,46.8305,47.0,83921773,TQQQ
2022-04-18 01:00:00,46.47,48.01,45.82,47.13,87762702,TQQQ
2022-04-19 01:00:00,46.73,50.4199,46.31,50.16,86186327,TQQQ
2022-04-20 01:00:00,50.57,50.74,47.44,47.9,107814739,TQQQ
2022-04-21 01:00:00,49.64,50.77,44.59,45.09,134313240,TQQQ
2022-04-22 01:00:00,45.05,45.57,41.28,41.51,124412382,TQQQ
2022-04-25 01:00:00,40.81,43.16,40.31,43.05,166439400,TQQQ
2022-04-26 01:00:00,42.22,42.29,38.1,38.21,166131640,TQQQ
2022-04-27 01:00:00,38.17,40.22,37.37,38.04,158349340,TQQQ
2022-04-28 01:00:00,39.825,42.73,38.28,42.06,172349170,TQQQ
2022-04-29 01:00:00,40.39,41.769,36.2,36.53,160058370,TQQQ
2022-05-02 01:00:00,36.25,38.28,35.13,38.25,155952790,TQQQ
2022-05-03 01:00:00,38.19,39.1694,37.3,38.34,142782820,TQQQ
2022-05-04 01:00:00,38.49,42.45,36.53,42.14,219403420,TQQQ
2022-05-05 01:00:00,40.5,40.51,34.52,35.86,227776340,TQQQ
2022-05-06 01:00:00,35.09,36.53,33.1,34.61,233397170,TQQQ
2022-05-09 01:00:00,32.56,33.42,30.01,30.52,210209850,TQQQ
2022-05-10 01:00:00,32.715,33.08,30.28,31.57,231789790,TQQQ
2022-05-11 01:00:00,30.85,32.6,28.47,28.76,264765950,TQQQ
2022-05-12 01:00:00,27.43,29.89,26.69,28.53,295496470,TQQQ
2022-05-13 01:00:00,29.85,32.0,29.38,31.63,197974040,TQQQ
2022-05-16 01:00:00,31.13,31.78,30.18,30.65,159194040,TQQQ
2022-05-17 01:00:00,32.43,33.08,31.2395,32.96,153990710,TQQQ
2022-05-18 01:00:00,31.46,31.69,27.69,28.15,164052560,TQQQ
2022-05-19 01:00:00,27.54,29.02,27.04,27.58,196007770,TQQQ
2022-05-20 01:00:00,28.65,28.8399,24.93,27.34,229055600,TQQQ
2022-05-23 01:00:00,27.65,28.83,26.96,28.69,170520310,TQQQ
2022-05-24 01:00:00,27.145,27.36,25.425,26.9,183244330,TQQQ
2022-05-25 01:00:00,26.44,28.6,26.385,27.98,180641920,TQQQ
2022-05-26 01:00:00,27.76,30.78,27.68,30.32,168565780,TQQQ
2022-05-27 01:00:00,31.295,33.3392,31.27,33.29,157517930,TQQQ
2022-05-31 01:00:00,33.3,34.0,31.7312,33.05,184579340,TQQQ
2022-06-01 01:00:00,33.71,34.43,31.55,32.28,199447090,TQQQ
2022-06-02 01:00:00,31.92,34.98,31.45,34.9,168430660,TQQQ
2022-06-03 01:00:00,33.14,33.63,31.76,32.14,162361910,TQQQ
2022-06-06 01:00:00,33.615,34.13,32.0,32.54,150479320,TQQQ
2022-06-07 01:00:00,31.42,33.595,31.05,33.33,137443300,TQQQ
2022-06-08 01:00:00,33.075,33.94,32.33,32.65,112852993,TQQQ
2022-06-09 01:00:00,32.07,33.06,29.932,29.99,137979720,TQQQ
2022-06-10 01:00:00,28.255,28.62,26.67,26.79,171676074,TQQQ
2022-06-13 01:00:00,24.27,24.98,22.82,23.08,213365720,TQQQ
2022-06-14 01:00:00,23.64,23.87,22.52,23.23,196600530,TQQQ
2022-06-15 01:00:00,24.06,25.92,23.34,24.9,274911520,TQQQ
2022-06-16 01:00:00,22.99,23.12,21.32,21.86,212142230,TQQQ
2022-06-17 01:00:00,22.07,23.28,21.65,22.67,220590550,TQQQ
2022-06-21 01:00:00,23.815,24.98,23.78,24.38,159204140,TQQQ
2022-06-22 01:00:00,23.71,25.45,23.55,24.29,194486850,TQQQ
2022-06-23 01:00:00,24.94,25.57,24.17,25.33,182686420,TQQQ
2022-06-24 01:00:00,26.112,28.04,26.0501,27.98,151817460,TQQQ
2022-06-27 01:00:00,28.35,28.5,27.0,27.32,169130990,TQQQ
2022-06-28 01:00:00,27.46,28.21,24.76,24.83,188120390,TQQQ
2022-06-29 01:00:00,24.78,25.2899,24.1,24.88,190091080,TQQQ
2022-06-30 01:00:00,24.06,24.89,22.75,24.0,256203940,TQQQ
2022-07-01 01:00:00,23.6,24.5,23.1,24.39,208600380,TQQQ
2022-07-05 01:00:00,23.41,25.68,23.0,25.65,220553990,TQQQ
2022-07-06 01:00:00,25.77,26.72,25.28,26.14,206122890,TQQQ
2022-07-07 01:00:00,26.38,28.0,26.37,27.76,137866330,TQQQ
2022-07-08 01:00:00,26.99,28.31,26.71,27.89,159729220,TQQQ
2022-07-11 01:00:00,27.2,27.27,25.86,26.11,129224146,TQQQ
2022-07-12 01:00:00,26.44,26.98,24.9099,25.35,159616510,TQQQ
2022-07-13 01:00:00,23.84,25.83,23.69,25.19,180575500,TQQQ
2022-07-14 01:00:00,24.465,25.68,23.62,25.45,175823500,TQQQ
2022-07-15 01:00:00,26.27,26.85,25.81,26.79,154380180,TQQQ
2022-07-18 01:00:00,27.61,28.0,25.82,26.17,159950220,TQQQ
2022-07-19 01:00:00,27.15,28.62,26.6907,28.46,149321700,TQQQ
2022-07-20 01:00:00,28.66,30.25,28.44,29.89,188563060,TQQQ
2022-07-21 01:00:00,30.01,31.175,29.22,31.16,159690870,TQQQ
2022-07-22 01:00:00,30.88,31.53,28.95,29.53,149400420,TQQQ
2022-07-25 01:00:00,29.53,29.67,28.41,29.09,110448775,TQQQ
2022-07-26 01:00:00,28.49,28.57,27.05,27.33,115877790,TQQQ
2022-07-27 01:00:00,28.6,31.25,28.43,30.74,170959450,TQQQ
2022-07-28 01:00:00,30.675,31.82,29.52,31.62,162035950,TQQQ
2022-07-29 01:00:00,32.13,33.65,31.6702,33.36,146073160,TQQQ
2022-08-01 01:00:00,32.78,34.42,32.4399,33.31,142641470,TQQQ
2022-08-02 01:00:00,32.54,34.3499,32.21,33.0,162687530,TQQQ
2022-08-03 01:00:00,33.55,35.95,33.31,35.64,147106850,TQQQ
2022-08-04 01:00:00,35.69,36.265,34.96,36.15,126783591,TQQQ
2022-08-05 01:00:00,34.43,35.98,34.15,35.29,141949310,TQQQ
2022-08-08 01:00:00,35.6,36.83,34.435,34.93,134380420,TQQQ
2022-08-09 01:00:00,34.28,34.37,33.19,33.73,109203007,TQQQ
2022-08-10 01:00:00,36.135,36.64,35.31,36.5,135777240,TQQQ
2022-08-11 01:00:00,37.33,38.02,35.67,35.95,136680510,TQQQ
2022-08-12 01:00:00,36.6,38.05,36.235,37.98,105593489,TQQQ
2022-08-15 01:00:00,37.65,39.08,37.64,38.89,98154215,TQQQ
2022-08-16 01:00:00,38.56,39.38,37.53,38.64,110377897,TQQQ
2022-08-17 01:00:00,37.51,38.3278,36.55,37.3,131419172,TQQQ
2022-08-18 01:00:00,37.26,37.96,36.69,37.55,96070427,TQQQ
2022-08-19 01:00:00,36.48,36.7002,35.065,35.35,112128332,TQQQ
2022-08-22 01:00:00,33.89,33.97,32.26,32.57,112487711,TQQQ
2022-08-23 01:00:00,32.431,33.35,32.2,32.46,109754897,TQQQ
2022-08-24 01:00:00,32.3,33.3,32.105,32.71,93502799,TQQQ
2022-08-25 01:00:00,33.28,34.44,32.94,34.43,111026258,TQQQ
2022-08-26 01:00:00,34.345,34.74,30.2,30.24,183138314,TQQQ
2022-08-29 01:00:00,29.35,30.12,28.9588,29.31,124220507,TQQQ
2022-08-30 01:00:00,29.79,29.95,27.56,28.33,163507394,TQQQ
2022-08-31 01:00:00,29.155,29.4,27.7729,27.81,170515258,TQQQ
2022-09-01 01:00:00,27.08,27.93,26.02,27.84,198660232,TQQQ
2022-09-02 01:00:00,28.64,29.04,26.17,26.68,227231457,TQQQ
2022-09-06 01:00:00,26.76,27.0199,25.46,26.07,180541688,TQQQ
2022-09-07 01:00:00,26.18,27.9,26.11,27.61,165784782,TQQQ
2022-09-08 01:00:00,27.03,28.415,26.64,28.06,205399911,TQQQ
2022-09-09 01:00:00,28.68,30.02,28.66,29.84,149367903,TQQQ
2022-09-12 01:00:00,30.3,31.03,30.19,30.93,136570562,TQQQ
2022-09-13 01:00:00,28.24,28.61,25.56,25.84,195648328,TQQQ
2022-09-14 01:00:00,26.125,26.67,25.64,26.42,154645915,TQQQ
2022-09-15 01:00:00,25.88,26.55,24.65,25.09,196865256,TQQQ
2022-09-16 01:00:00,24.21,24.73,23.67,24.6,196071751,TQQQ
2022-09-19 01:00:00,23.94,25.23,23.92,25.19,151346281,TQQQ
2022-09-20 01:00:00,24.53,25.19,23.98,24.59,161059331,TQQQ
2022-09-21 01:00:00,24.81,25.92,23.23,23.24,295557570,TQQQ
2022-09-22 01:00:00,22.85,23.11,22.07,22.38,215541977,TQQQ
2022-09-23 01:00:00,21.795,21.86,20.45,21.31,280651972,TQQQ
2022-09-26 01:00:00,21.16,22.21,20.83,21.02,245303889,TQQQ
2022-09-27 01:00:00,21.815,22.35,20.5,21.04,271960605,TQQQ
2022-09-28 01:00:00,21.03,22.59,20.68,22.27,256019454,TQQQ
2022-09-29 01:00:00,21.305,21.39,19.62,20.39,270097845,TQQQ
2022-09-30 01:00:00,20.155,21.09,19.28,19.32,256598806,TQQQ
2022-10-03 01:00:00,19.705,21.01,19.36,20.66,223611285,TQQQ
2022-10-04 01:00:00,21.895,22.765,21.89,22.58,231661842,TQQQ
2022-10-05 01:00:00,21.665,23.0,21.01,22.58,229199463,TQQQ
2022-10-06 01:00:00,22.3,23.06,21.92,22.01,237543591,TQQQ
2022-10-07 01:00:00,20.88,20.91,19.16,19.5,250972638,TQQQ
2022-10-10 01:00:00,19.515,19.61,18.3,18.89,206499801,TQQQ
2022-10-11 01:00:00,18.52,19.14,17.74,18.14,264873490,TQQQ
2022-10-12 01:00:00,18.23,18.64,17.93,18.1,200741873,TQQQ
2022-10-13 01:00:00,16.515,19.62,16.32,19.31,414753605,TQQQ
2022-10-14 01:00:00,19.85,19.98,17.46,17.57,335066306,TQQQ
2022-10-17 01:00:00,18.805,19.5,18.8,19.3,230025403,TQQQ
2022-10-18 01:00:00,20.865,21.0,19.17,19.78,346276949,TQQQ
2022-10-19 01:00:00,19.41,20.24,19.01,19.54,259851093,TQQQ
2022-10-20 01:00:00,19.33,20.4667,18.96,19.21,264851479,TQQQ
2022-10-21 01:00:00,18.98,20.69,18.725,20.57,313729020,TQQQ
2022-10-24 01:00:00,20.63,21.47,19.8,21.27,274621988,TQQQ
2022-10-25 01:00:00,21.475,22.64,21.47,22.55,238399802,TQQQ
2022-10-26 01:00:00,21.18,22.5,20.93,21.06,282519762,TQQQ
2022-10-27 01:00:00,20.79,21.12,19.77,19.9,256629412,TQQQ
2022-10-28 01:00:00,19.75,21.81,19.71,21.7,255388631,TQQQ
2022-10-31 01:00:00,21.175,21.365,20.49,20.95,209561132,TQQQ
2022-11-01 01:00:00,21.74,21.8699,20.21,20.3,215232441,TQQQ
2022-11-02 01:00:00,20.28,20.98,18.181,18.2,331476264,TQQQ
2022-11-03 01:00:00,17.645,17.95,17.04,17.15,212231762,TQQQ
2022-11-04 01:00:00,18.13,18.35,16.85,17.95,382370168,TQQQ
2022-11-07 01:00:00,18.16,18.64,17.71,18.52,200943411,TQQQ
2022-11-08 01:00:00,18.85,19.62,18.09,18.92,296056310,TQQQ
2022-11-09 01:00:00,18.53,18.7,17.53,17.6,215569120,TQQQ
2022-11-10 01:00:00,20.15,21.54,19.7,21.45,328442358,TQQQ
2022-11-11 01:00:00,21.43,22.83,21.12,22.67,307134205,TQQQ
2022-11-14 01:00:00,22.17,22.96,21.82,22.07,214225934,TQQQ
2022-11-15 01:00:00,23.645,23.95,22.18,22.96,318265675,TQQQ
2022-11-16 01:00:00,22.5,22.58,21.82,22.03,191679351,TQQQ
2022-11-17 01:00:00,20.95,22.2097,20.91,21.86,213462157,TQQQ
2022-11-18 01:00:00,22.56,22.58,21.28,21.84,194788520,TQQQ
2022-11-21 01:00:00,21.52,21.8,20.97,21.18,144111252,TQQQ
2022-11-22 01:00:00,21.33,22.1,20.83,22.07,146238628,TQQQ
2022-11-23 01:00:00,22.05,22.87,22.01,22.73,178783485,TQQQ
2022-11-25 01:00:00,22.34,22.5,22.15,22.26,67376495,TQQQ
2022-11-28 01:00:00,21.8,22.27,21.06,21.28,132142668,TQQQ
2022-11-29 01:00:00,21.32,21.42,20.47,20.77,137902727,TQQQ
2022-11-30 01:00:00,20.85,23.65,20.65,23.56,272734914,TQQQ
2022-12-01 01:00:00,23.7,24.17,23.01,23.69,205503622,TQQQ
2022-12-02 01:00:00,22.445,23.63,22.39,23.41,181655021,TQQQ
2022-12-05 01:00:00,22.88,23.2,21.86,22.23,150989965,TQQQ
2022-12-06 01:00:00,22.18,22.21,20.5,20.82,169900491,TQQQ
2022-12-07 01:00:00,20.56,21.03,20.18,20.57,173667895,TQQQ
2022-12-08 01:00:00,20.87,21.5,20.39,21.3,188920095,TQQQ
2022-12-09 01:00:00,21.05,21.69,20.77,20.89,177003936,TQQQ
2022-12-12 01:00:00,20.91,21.66,20.67,21.65,112827494,TQQQ
2022-12-13 01:00:00,24.175,24.23,21.72,22.33,347692783,TQQQ
2022-12-14 01:00:00,22.21,22.99,21.08,21.8,289455464,TQQQ
2022-12-15 01:00:00,20.86,21.0298,19.35,19.64,214026566,TQQQ
2022-12-16 01:00:00,19.48,19.8091,18.71,19.06,175642070,TQQQ
2022-12-19 01:00:00,19.1,19.1299,17.98,18.27,155266496,TQQQ
2022-12-20 01:00:00,18.0,18.56,17.67,18.19,172881234,TQQQ
2022-12-21 01:00:00,18.41,19.25,18.2301,18.98,163187260,TQQQ
2022-12-22 01:00:00,18.23,18.245,16.58,17.54,230450233,TQQQ
2022-12-23 01:00:00,17.21,17.72,16.83,17.59,165067336,TQQQ
2022-12-27 01:00:00,17.46,17.48,16.72,16.84,131600334,TQQQ
2022-12-28 01:00:00,16.75,17.1955,16.1,16.16,182434593,TQQQ
2022-12-29 01:00:00,16.67,17.5,16.5301,17.3,153054865,TQQQ
2022-12-30 01:00:00,16.76,17.3,16.5,17.3,150970563,TQQQ
2023-01-03 01:00:00,17.74,18.0395,16.47,16.91,179925857,TQQQ
2023-01-04 01:00:00,17.325,17.49,16.54,17.17,217636421,TQQQ
2023-01-05 01:00:00,16.81,16.85,16.28,16.36,181252011,TQQQ
2023-01-06 01:00:00,16.65,17.9,16.1,17.64,233447636,TQQQ
2023-01-09 01:00:00,18.08,18.96,17.8901,18.01,186021439,TQQQ
2023-01-10 01:00:00,17.815,18.49,17.7,18.49,164361460,TQQQ
2023-01-11 01:00:00,18.685,19.435,18.52,19.41,151274959,TQQQ
2023-01-12 01:00:00,19.515,19.92,18.59,19.71,280926257,TQQQ
2023-01-13 01:00:00,19.17,20.17,19.1,20.1,159783033,TQQQ
2023-01-17 01:00:00,20.06,20.51,19.81,20.21,139757931,TQQQ
2023-01-18 01:00:00,20.575,20.905,19.39,19.46,186650065,TQQQ
2023-01-19 01:00:00,19.07,19.31,18.58,18.85,166370730,TQQQ
2023-01-20 01:00:00,19.175,20.45,18.9601,20.39,161325221,TQQQ
2023-01-23 01:00:00,20.55,22.0,20.38,21.73,194042071,TQQQ
2023-01-24 01:00:00,21.36,21.8671,21.24,21.6,145006451,TQQQ
2023-01-25 01:00:00,20.56,21.59,19.98,21.44,218083551,TQQQ
2023-01-26 01:00:00,22.22,22.7199,21.6,22.68,203418890,TQQQ
2023-01-27 01:00:00,22.36,23.82,22.33,23.33,188411120,TQQQ
2023-01-30 01:00:00,22.55,22.9,21.85,21.93,173907982,TQQQ
2023-01-31 01:00:00,21.94,22.92,21.9,22.91,158256926,TQQQ
2023-02-01 01:00:00,22.86,24.95,22.36,24.39,271638824,TQQQ
2023-02-02 01:00:00,25.955,27.45,25.75,26.91,267885091,TQQQ
2023-02-03 01:00:00,25.21,27.14,25.11,25.52,267404217,TQQQ
2023-02-06 01:00:00,24.845,25.45,24.52,24.87,161816206,TQQQ
2023-02-07 01:00:00,24.83,26.69,24.5412,26.41,259894644,TQQQ
2023-02-08 01:00:00,26.05,26.3,24.81,24.99,181257193,TQQQ
2023-02-09 01:00:00,26.05,26.09,23.93,24.32,197598411,TQQQ
2023-02-10 01:00:00,23.76,24.26,23.22,23.82,183931672,TQQQ
2023-02-13 01:00:00,24.14,25.1,23.85,24.95,139869852,TQQQ
2023-02-14 01:00:00,24.535,25.74,24.05,25.49,255737195,TQQQ
2023-02-15 01:00:00,25.02,26.1,24.85,26.06,138652614,TQQQ
2023-02-16 01:00:00,24.83,25.87,24.53,24.57,194496490,TQQQ
2023-02-17 01:00:00,24.03,24.23,23.3,24.04,194902418,TQQQ
2023-02-21 01:00:00,23.1,23.45,22.29,22.35,150468750,TQQQ
2023-02-22 01:00:00,22.45,22.85,21.98,22.37,167338744,TQQQ
2023-02-23 01:00:00,23.185,23.23,21.95,22.93,179769958,TQQQ
2023-02-24 01:00:00,21.75,22.03,21.35,21.77,172781804,TQQQ
2023-02-27 01:00:00,22.48,22.8,22.1,22.24,138754366,TQQQ
2023-02-28 01:00:00,22.08,22.72,22.0,22.13,127315772,TQQQ
2023-03-01 01:00:00,22.06,22.21,21.37,21.59,154386882,TQQQ
2023-03-02 01:00:00,21.01,22.3,20.95,22.11,159491951,TQQQ
2023-03-03 01:00:00,22.5,23.53,22.3847,23.46,151676603,TQQQ
2023-03-06 01:00:00,23.76,24.48,23.5,23.56,151849878,TQQQ
2023-03-07 01:00:00,23.555,23.78,22.5213,22.68,176331480,TQQQ
2023-03-08 01:00:00,22.75,23.14,22.33,22.99,145492831,TQQQ
2023-03-09 01:00:00,23.11,23.71,21.59,21.78,196833664,TQQQ
2023-03-10 01:00:00,21.82,22.16,20.62,20.88,314857629,TQQQ
2023-03-13 01:00:00,20.47,22.15,20.13,21.33,329540746,TQQQ
2023-03-14 01:00:00,22.12,22.91,21.92,22.78,217162924,TQQQ
2023-03-15 01:00:00,22.17,23.22,21.83,23.11,274559449,TQQQ
2023-03-16 01:00:00,22.88,25.03,22.72,24.94,229016406,TQQQ
2023-03-17 01:00:00,24.93,25.51,24.1,24.57,201770283,TQQQ
2023-03-20 01:00:00,24.43,24.9157,23.89,24.83,164177962,TQQQ
2023-03-21 01:00:00,25.31,26.0,24.93,25.88,135145140,TQQQ
2023-03-22 01:00:00,25.71,26.96,24.6499,24.68,237918087,TQQQ
2023-03-23 01:00:00,25.595,26.6099,24.88,25.56,196497151,TQQQ
2023-03-24 01:00:00,25.44,25.84,24.84,25.82,169794700,TQQQ
2023-03-27 01:00:00,25.985,26.26,25.06,25.29,136795565,TQQQ
2023-03-28 01:00:00,25.135,25.14,24.29,24.87,118020736,TQQQ
2023-03-29 01:00:00,25.76,26.37,25.57,26.23,119365269,TQQQ
2023-03-30 01:00:00,26.82,27.09,26.49,26.94,130149966,TQQQ
2023-03-31 01:00:00,27.0,28.32,26.91,28.26,127022074,TQQQ
2023-04-03 01:00:00,27.68,28.12,27.33,28.06,125116328,TQQQ
2023-04-04 01:00:00,28.16,28.43,27.42,27.78,116090395,TQQQ
2023-04-05 01:00:00,27.47,27.52,26.41,26.89,129137040,TQQQ
2023-04-06 01:00:00,26.46,27.56,26.11,27.43,120960302,TQQQ
2023-04-10 01:00:00,26.64,27.38,26.17,27.37,118528799,TQQQ
2023-04-11 01:00:00,27.36,27.37,26.7,26.84,104260806,TQQQ
2023-04-12 01:00:00,27.34,27.49,26.0,26.13,174019319,TQQQ
2023-04-13 01:00:00,26.53,27.74,26.49,27.63,123761542,TQQQ
2023-04-14 01:00:00,27.205,27.93,26.695,27.47,142666088,TQQQ
2023-04-17 01:00:00,27.35,27.6199,26.81,27.5,114308906,TQQQ
2023-04-18 01:00:00,28.07,28.18,27.2,27.52,106414940,TQQQ
2023-04-19 01:00:00,26.87,27.74,26.84,27.46,95925348,TQQQ
